id,generated_on,line_id,line_id_stateless,trip_code,station_id,station_name,station_platform,station_coords,planned_arr_time,planned_dep_time,arr_delay,dep_delay
2be14fb9-7916-457f-99ad-978b9ff97614,2023-10-03T23:00:16.944850000,11108,eva:11108: :H:j23,185,20009619,Essen Viehofer Platz,Gleis 2,"780959.00000,5296622.00000",2023-10-03T22:41:00.000000000,2023-10-03T22:41:00.000000000,0,0
2be14fb9-7916-457f-99ad-978b9ff97614,2023-10-03T23:00:16.944850000,11108,eva:11108: :H:j23,185,20009492,Essen Rathaus Essen,Gleis 2,"780887.00000,5297408.00000",2023-10-03T22:43:00.000000000,2023-10-03T22:43:00.000000000,0,1
2be14fb9-7916-457f-99ad-978b9ff97614,2023-10-03T23:00:16.944850000,11108,eva:11108: :H:j23,185,20009289,Essen Hauptbahnhof,Gleis 4,"780642.00000,5298690.00000",2023-10-03T22:45:00.000000000,2023-10-03T22:45:00.000000000,1,1
2be14fb9-7916-457f-99ad-978b9ff97614,2023-10-03T23:00:16.944850000,11108,eva:11108: :H:j23,185,20009531,Essen Philharmonie,Gleis 2b,"780244.00000,5299491.00000",2023-10-03T22:46:00.000000000,2023-10-03T22:46:00.000000000,2,2
2be14fb9-7916-457f-99ad-978b9ff97614,2023-10-03T23:00:16.944850000,11108,eva:11108: :H:j23,185,20009530,Essen Rüttenscheider Stern,Gleis 2b,"779875.00000,5300772.00000",2023-10-03T22:48:00.000000000,2023-10-03T22:48:00.000000000,2,2
2be14fb9-7916-457f-99ad-978b9ff97614,2023-10-03T23:00:16.944850000,11108,eva:11108: :H:j23,185,20009450,Essen Martinstr.,Gleis 2b,"779737.00000,5301517.00000",2023-10-03T22:49:00.000000000,2023-10-03T22:49:00.000000000,3,3
2be14fb9-7916-457f-99ad-978b9ff97614,2023-10-03T23:00:16.944850000,11108,eva:11108: :H:j23,185,20009234,Essen Florastr.,Gleis 2,"779504.00000,5302918.00000",2023-10-03T22:50:00.000000000,2023-10-03T22:50:00.000000000,4,4
2be14fb9-7916-457f-99ad-978b9ff97614,2023-10-03T23:00:16.944850000,11108,eva:11108: :H:j23,185,20009115,Essen Alfredusbad,2,"779324.00000,5303854.00000",2023-10-03T22:52:00.000000000,2023-10-03T22:52:00.000000000,3,3
2be14fb9-7916-457f-99ad-978b9ff97614,2023-10-03T23:00:16.944850000,11108,eva:11108: :H:j23,185,20009409,Essen Kruppallee,2,"779009.00000,5304369.00000",2023-10-03T22:53:00.000000000,2023-10-03T22:53:00.000000000,3,3
2be14fb9-7916-457f-99ad-978b9ff97614,2023-10-03T23:00:16.944850000,11108,eva:11108: :H:j23,185,20009238,Essen Frankenstr.,2,"778630.00000,5305199.00000",2023-10-03T22:54:00.000000000,2023-10-03T22:54:00.000000000,3,3
ab6c7bfb-e2c2-4e08-b035-ec1366dccce2,2023-10-03T23:00:16.945045000,11109,eva:11109: :H:j23,191,20009243,Frohnhausen Breilsort,1,"774208.00000,5299089.00000",,2023-10-03T21:01:00.000000000,0,0
ab6c7bfb-e2c2-4e08-b035-ec1366dccce2,2023-10-03T23:00:16.945045000,11109,eva:11109: :H:j23,191,20009389,Essen Kieler Str.,1,"774800.00000,5299041.00000",2023-10-03T21:02:00.000000000,2023-10-03T21:02:00.000000000,0,0
ab6c7bfb-e2c2-4e08-b035-ec1366dccce2,2023-10-03T23:00:16.945045000,11109,eva:11109: :H:j23,191,20009477,Essen Onckenstr.,1,"775455.00000,5298950.00000",2023-10-03T21:03:00.000000000,2023-10-03T21:03:00.000000000,0,0
ab6c7bfb-e2c2-4e08-b035-ec1366dccce2,2023-10-03T23:00:16.945045000,11109,eva:11109: :H:j23,191,20009258,Essen Gervinusstr.,1,"776260.00000,5298775.00000",2023-10-03T21:04:00.000000000,2023-10-03T21:04:00.000000000,0,0
ab6c7bfb-e2c2-4e08-b035-ec1366dccce2,2023-10-03T23:00:16.945045000,11109,eva:11109: :H:j23,191,20009803,Essen Am Riehlpark,1,"776813.00000,5298764.00000",2023-10-03T21:05:00.000000000,2023-10-03T21:05:00.000000000,0,0
ab6c7bfb-e2c2-4e08-b035-ec1366dccce2,2023-10-03T23:00:16.945045000,11109,eva:11109: :H:j23,191,20009114,Essen Alfred-Krupp-Schule,1,"777481.00000,5298783.00000",2023-10-03T21:07:00.000000000,2023-10-03T21:07:00.000000000,0,0
ab6c7bfb-e2c2-4e08-b035-ec1366dccce2,2023-10-03T23:00:16.945045000,11109,eva:11109: :H:j23,191,20009541,Essen Schederhofstr.,1,"777894.00000,5298317.00000",2023-10-03T21:08:00.000000000,2023-10-03T21:08:00.000000000,0,0
ab6c7bfb-e2c2-4e08-b035-ec1366dccce2,2023-10-03T23:00:16.945045000,11109,eva:11109: :H:j23,191,20009807,Essen Frohnhauser Str.,1,"778189.00000,5297843.00000",2023-10-03T21:09:00.000000000,2023-10-03T21:09:00.000000000,0,0
ab6c7bfb-e2c2-4e08-b035-ec1366dccce2,2023-10-03T23:00:16.945045000,11109,eva:11109: :H:j23,191,20009290,Essen thyssenkrupp,1,"778545.00000,5297082.00000",2023-10-03T21:11:00.000000000,2023-10-03T21:11:00.000000000,0,0
4f455a79-3b8a-4e3b-b20a-184b84f8f33e,2023-10-03T23:00:16.945922000,11108,eva:11108: :R:j23,378,20009565,Essen Seumannstr.,2,"780780.00000,5294354.00000",2023-10-03T21:17:00.000000000,2023-10-03T21:17:00.000000000,1,2
ab6c7bfb-e2c2-4e08-b035-ec1366dccce2,2023-10-03T23:00:16.945045000,11109,eva:11109: :H:j23,191,20009153,Essen Berliner Platz,Gleis 4,"779692.00000,5297057.00000",2023-10-03T21:13:00.000000000,2023-10-03T21:13:00.000000000,0,0
ab6c7bfb-e2c2-4e08-b035-ec1366dccce2,2023-10-03T23:00:16.945045000,11109,eva:11109: :H:j23,191,20009712,Essen Rheinischer Platz,Gleis 2,"780448.00000,5296589.00000",2023-10-03T21:14:00.000000000,2023-10-03T21:14:00.000000000,0,0
ab6c7bfb-e2c2-4e08-b035-ec1366dccce2,2023-10-03T23:00:16.945045000,11109,eva:11109: :H:j23,191,20009492,Essen Rathaus Essen,Gleis 4,"780908.00000,5297401.00000",2023-10-03T21:16:00.000000000,2023-10-03T21:16:00.000000000,0,0
ab6c7bfb-e2c2-4e08-b035-ec1366dccce2,2023-10-03T23:00:16.945045000,11109,eva:11109: :H:j23,191,20009623,Essen Hollestr.,1,"781564.00000,5297908.00000",2023-10-03T21:18:00.000000000,2023-10-03T21:18:00.000000000,0,0
ab6c7bfb-e2c2-4e08-b035-ec1366dccce2,2023-10-03T23:00:16.945045000,11109,eva:11109: :H:j23,191,20009634,Essen Wasserturm,1,"782350.00000,5298341.00000",2023-10-03T21:20:00.000000000,2023-10-03T21:20:00.000000000,0,0
ab6c7bfb-e2c2-4e08-b035-ec1366dccce2,2023-10-03T23:00:16.945045000,11109,eva:11109: :H:j23,191,20009710,Essen Wörthstr.,1,"782934.00000,5298742.00000",2023-10-03T21:21:00.000000000,2023-10-03T21:21:00.000000000,0,0
ab6c7bfb-e2c2-4e08-b035-ec1366dccce2,2023-10-03T23:00:16.945045000,11109,eva:11109: :H:j23,191,20009559,Essen Schwanenbuschstr.,1,"783506.00000,5299039.00000",2023-10-03T21:23:00.000000000,2023-10-03T21:23:00.000000000,0,0
ab6c7bfb-e2c2-4e08-b035-ec1366dccce2,2023-10-03T23:00:16.945045000,11109,eva:11109: :H:j23,191,20009484,Essen Parkfriedhof,1,"784028.00000,5299179.00000",2023-10-03T21:24:00.000000000,2023-10-03T21:24:00.000000000,0,0
ab6c7bfb-e2c2-4e08-b035-ec1366dccce2,2023-10-03T23:00:16.945045000,11109,eva:11109: :H:j23,191,20009201,Essen Dinnendahlstr.,1,"785092.00000,5299477.00000",2023-10-03T21:26:00.000000000,2023-10-03T21:26:00.000000000,0,0
cf366c3c-9d32-490e-a993-e97c1b0387dc,2023-10-03T23:00:16.945265000,11109,eva:11109: :H:j23,192,20009243,Frohnhausen Breilsort,1,"774208.00000,5299089.00000",,2023-10-03T21:28:00.000000000,0,0
cf366c3c-9d32-490e-a993-e97c1b0387dc,2023-10-03T23:00:16.945265000,11109,eva:11109: :H:j23,192,20009389,Essen Kieler Str.,1,"774800.00000,5299041.00000",2023-10-03T21:29:00.000000000,2023-10-03T21:29:00.000000000,0,0
cf366c3c-9d32-490e-a993-e97c1b0387dc,2023-10-03T23:00:16.945265000,11109,eva:11109: :H:j23,192,20009477,Essen Onckenstr.,1,"775455.00000,5298950.00000",2023-10-03T21:30:00.000000000,2023-10-03T21:30:00.000000000,0,0
cf366c3c-9d32-490e-a993-e97c1b0387dc,2023-10-03T23:00:16.945265000,11109,eva:11109: :H:j23,192,20009258,Essen Gervinusstr.,1,"776260.00000,5298775.00000",2023-10-03T21:31:00.000000000,2023-10-03T21:31:00.000000000,0,0
cf366c3c-9d32-490e-a993-e97c1b0387dc,2023-10-03T23:00:16.945265000,11109,eva:11109: :H:j23,192,20009803,Essen Am Riehlpark,1,"776813.00000,5298764.00000",2023-10-03T21:32:00.000000000,2023-10-03T21:32:00.000000000,0,0
cf366c3c-9d32-490e-a993-e97c1b0387dc,2023-10-03T23:00:16.945265000,11109,eva:11109: :H:j23,192,20009114,Essen Alfred-Krupp-Schule,1,"777481.00000,5298783.00000",2023-10-03T21:34:00.000000000,2023-10-03T21:34:00.000000000,0,0
cf366c3c-9d32-490e-a993-e97c1b0387dc,2023-10-03T23:00:16.945265000,11109,eva:11109: :H:j23,192,20009541,Essen Schederhofstr.,1,"777894.00000,5298317.00000",2023-10-03T21:35:00.000000000,2023-10-03T21:35:00.000000000,0,0
cf366c3c-9d32-490e-a993-e97c1b0387dc,2023-10-03T23:00:16.945265000,11109,eva:11109: :H:j23,192,20009807,Essen Frohnhauser Str.,1,"778189.00000,5297843.00000",2023-10-03T21:36:00.000000000,2023-10-03T21:36:00.000000000,0,0
cf366c3c-9d32-490e-a993-e97c1b0387dc,2023-10-03T23:00:16.945265000,11109,eva:11109: :H:j23,192,20009290,Essen thyssenkrupp,1,"778545.00000,5297082.00000",2023-10-03T21:38:00.000000000,2023-10-03T21:38:00.000000000,0,0
cf366c3c-9d32-490e-a993-e97c1b0387dc,2023-10-03T23:00:16.945265000,11109,eva:11109: :H:j23,192,20009153,Essen Berliner Platz,Gleis 4,"779692.00000,5297057.00000",2023-10-03T21:40:00.000000000,2023-10-03T21:40:00.000000000,0,0
cf366c3c-9d32-490e-a993-e97c1b0387dc,2023-10-03T23:00:16.945265000,11109,eva:11109: :H:j23,192,20009712,Essen Rheinischer Platz,Gleis 2,"780448.00000,5296589.00000",2023-10-03T21:41:00.000000000,2023-10-03T21:41:00.000000000,0,0
cf366c3c-9d32-490e-a993-e97c1b0387dc,2023-10-03T23:00:16.945265000,11109,eva:11109: :H:j23,192,20009492,Essen Rathaus Essen,Gleis 4,"780908.00000,5297401.00000",2023-10-03T21:43:00.000000000,2023-10-03T21:43:00.000000000,0,0
cf366c3c-9d32-490e-a993-e97c1b0387dc,2023-10-03T23:00:16.945265000,11109,eva:11109: :H:j23,192,20009623,Essen Hollestr.,1,"781564.00000,5297908.00000",2023-10-03T21:45:00.000000000,2023-10-03T21:45:00.000000000,0,0
cf366c3c-9d32-490e-a993-e97c1b0387dc,2023-10-03T23:00:16.945265000,11109,eva:11109: :H:j23,192,20009634,Essen Wasserturm,1,"782350.00000,5298341.00000",2023-10-03T21:47:00.000000000,2023-10-03T21:47:00.000000000,0,0
cf366c3c-9d32-490e-a993-e97c1b0387dc,2023-10-03T23:00:16.945265000,11109,eva:11109: :H:j23,192,20009710,Essen Wörthstr.,1,"782934.00000,5298742.00000",2023-10-03T21:48:00.000000000,2023-10-03T21:48:00.000000000,0,0
cf366c3c-9d32-490e-a993-e97c1b0387dc,2023-10-03T23:00:16.945265000,11109,eva:11109: :H:j23,192,20009559,Essen Schwanenbuschstr.,1,"783506.00000,5299039.00000",2023-10-03T21:50:00.000000000,2023-10-03T21:50:00.000000000,0,0
cf366c3c-9d32-490e-a993-e97c1b0387dc,2023-10-03T23:00:16.945265000,11109,eva:11109: :H:j23,192,20009484,Essen Parkfriedhof,1,"784028.00000,5299179.00000",2023-10-03T21:51:00.000000000,2023-10-03T21:51:00.000000000,0,0
cf366c3c-9d32-490e-a993-e97c1b0387dc,2023-10-03T23:00:16.945265000,11109,eva:11109: :H:j23,192,20009201,Essen Dinnendahlstr.,1,"785092.00000,5299477.00000",2023-10-03T21:53:00.000000000,2023-10-03T21:53:00.000000000,0,0
ea0e5cc3-cf7f-45cd-b000-c93981ab39d7,2023-10-03T23:00:16.945483000,11109,eva:11109: :H:j23,193,20009243,Frohnhausen Breilsort,1,"774208.00000,5299089.00000",,2023-10-03T21:58:00.000000000,0,0
ea0e5cc3-cf7f-45cd-b000-c93981ab39d7,2023-10-03T23:00:16.945483000,11109,eva:11109: :H:j23,193,20009389,Essen Kieler Str.,1,"774800.00000,5299041.00000",2023-10-03T21:59:00.000000000,2023-10-03T21:59:00.000000000,0,0
ea0e5cc3-cf7f-45cd-b000-c93981ab39d7,2023-10-03T23:00:16.945483000,11109,eva:11109: :H:j23,193,20009477,Essen Onckenstr.,1,"775455.00000,5298950.00000",2023-10-03T22:00:00.000000000,2023-10-03T22:00:00.000000000,0,0
ea0e5cc3-cf7f-45cd-b000-c93981ab39d7,2023-10-03T23:00:16.945483000,11109,eva:11109: :H:j23,193,20009258,Essen Gervinusstr.,1,"776260.00000,5298775.00000",2023-10-03T22:01:00.000000000,2023-10-03T22:01:00.000000000,1,1
ea0e5cc3-cf7f-45cd-b000-c93981ab39d7,2023-10-03T23:00:16.945483000,11109,eva:11109: :H:j23,193,20009803,Essen Am Riehlpark,1,"776813.00000,5298764.00000",2023-10-03T22:02:00.000000000,2023-10-03T22:02:00.000000000,1,2
ea0e5cc3-cf7f-45cd-b000-c93981ab39d7,2023-10-03T23:00:16.945483000,11109,eva:11109: :H:j23,193,20009114,Essen Alfred-Krupp-Schule,1,"777481.00000,5298783.00000",2023-10-03T22:04:00.000000000,2023-10-03T22:04:00.000000000,1,1
ea0e5cc3-cf7f-45cd-b000-c93981ab39d7,2023-10-03T23:00:16.945483000,11109,eva:11109: :H:j23,193,20009541,Essen Schederhofstr.,1,"777894.00000,5298317.00000",2023-10-03T22:05:00.000000000,2023-10-03T22:05:00.000000000,1,2
ea0e5cc3-cf7f-45cd-b000-c93981ab39d7,2023-10-03T23:00:16.945483000,11109,eva:11109: :H:j23,193,20009807,Essen Frohnhauser Str.,1,"778189.00000,5297843.00000",2023-10-03T22:06:00.000000000,2023-10-03T22:06:00.000000000,2,2
ea0e5cc3-cf7f-45cd-b000-c93981ab39d7,2023-10-03T23:00:16.945483000,11109,eva:11109: :H:j23,193,20009290,Essen thyssenkrupp,1,"778545.00000,5297082.00000",2023-10-03T22:08:00.000000000,2023-10-03T22:08:00.000000000,2,2
ea0e5cc3-cf7f-45cd-b000-c93981ab39d7,2023-10-03T23:00:16.945483000,11109,eva:11109: :H:j23,193,20009153,Essen Berliner Platz,Gleis 4,"779692.00000,5297057.00000",2023-10-03T22:10:00.000000000,2023-10-03T22:10:00.000000000,1,2
ea0e5cc3-cf7f-45cd-b000-c93981ab39d7,2023-10-03T23:00:16.945483000,11109,eva:11109: :H:j23,193,20009712,Essen Rheinischer Platz,Gleis 2,"780448.00000,5296589.00000",2023-10-03T22:11:00.000000000,2023-10-03T22:11:00.000000000,2,2
4f455a79-3b8a-4e3b-b20a-184b84f8f33e,2023-10-03T23:00:16.945922000,11108,eva:11108: :R:j23,378,20009328,Essen Höltestr.,2,"780587.00000,5293566.00000",2023-10-03T21:18:00.000000000,2023-10-03T21:18:00.000000000,2,2
ea0e5cc3-cf7f-45cd-b000-c93981ab39d7,2023-10-03T23:00:16.945483000,11109,eva:11109: :H:j23,193,20009492,Essen Rathaus Essen,Gleis 4,"780908.00000,5297401.00000",2023-10-03T22:13:00.000000000,2023-10-03T22:13:00.000000000,2,2
ea0e5cc3-cf7f-45cd-b000-c93981ab39d7,2023-10-03T23:00:16.945483000,11109,eva:11109: :H:j23,193,20009623,Essen Hollestr.,1,"781564.00000,5297908.00000",2023-10-03T22:15:00.000000000,2023-10-03T22:15:00.000000000,1,2
ea0e5cc3-cf7f-45cd-b000-c93981ab39d7,2023-10-03T23:00:16.945483000,11109,eva:11109: :H:j23,193,20009634,Essen Wasserturm,1,"782350.00000,5298341.00000",2023-10-03T22:17:00.000000000,2023-10-03T22:17:00.000000000,1,2
ea0e5cc3-cf7f-45cd-b000-c93981ab39d7,2023-10-03T23:00:16.945483000,11109,eva:11109: :H:j23,193,20009710,Essen Wörthstr.,1,"782934.00000,5298742.00000",2023-10-03T22:18:00.000000000,2023-10-03T22:18:00.000000000,2,3
ea0e5cc3-cf7f-45cd-b000-c93981ab39d7,2023-10-03T23:00:16.945483000,11109,eva:11109: :H:j23,193,20009559,Essen Schwanenbuschstr.,1,"783506.00000,5299039.00000",2023-10-03T22:20:00.000000000,2023-10-03T22:20:00.000000000,2,2
ea0e5cc3-cf7f-45cd-b000-c93981ab39d7,2023-10-03T23:00:16.945483000,11109,eva:11109: :H:j23,193,20009484,Essen Parkfriedhof,1,"784028.00000,5299179.00000",2023-10-03T22:21:00.000000000,2023-10-03T22:21:00.000000000,2,2
ea0e5cc3-cf7f-45cd-b000-c93981ab39d7,2023-10-03T23:00:16.945483000,11109,eva:11109: :H:j23,193,20009201,Essen Dinnendahlstr.,1,"785092.00000,5299477.00000",2023-10-03T22:23:00.000000000,2023-10-03T22:23:00.000000000,2,2
d9c36150-cded-4cde-9171-ea1b3a6bac8b,2023-10-03T23:00:16.945700000,11109,eva:11109: :H:j23,194,20009243,Frohnhausen Breilsort,1,"774208.00000,5299089.00000",,2023-10-03T22:28:00.000000000,0,0
d9c36150-cded-4cde-9171-ea1b3a6bac8b,2023-10-03T23:00:16.945700000,11109,eva:11109: :H:j23,194,20009389,Essen Kieler Str.,1,"774800.00000,5299041.00000",2023-10-03T22:29:00.000000000,2023-10-03T22:29:00.000000000,0,0
d9c36150-cded-4cde-9171-ea1b3a6bac8b,2023-10-03T23:00:16.945700000,11109,eva:11109: :H:j23,194,20009477,Essen Onckenstr.,1,"775455.00000,5298950.00000",2023-10-03T22:30:00.000000000,2023-10-03T22:30:00.000000000,0,0
d9c36150-cded-4cde-9171-ea1b3a6bac8b,2023-10-03T23:00:16.945700000,11109,eva:11109: :H:j23,194,20009258,Essen Gervinusstr.,1,"776260.00000,5298775.00000",2023-10-03T22:31:00.000000000,2023-10-03T22:31:00.000000000,0,0
d9c36150-cded-4cde-9171-ea1b3a6bac8b,2023-10-03T23:00:16.945700000,11109,eva:11109: :H:j23,194,20009803,Essen Am Riehlpark,1,"776813.00000,5298764.00000",2023-10-03T22:32:00.000000000,2023-10-03T22:32:00.000000000,0,0
d9c36150-cded-4cde-9171-ea1b3a6bac8b,2023-10-03T23:00:16.945700000,11109,eva:11109: :H:j23,194,20009114,Essen Alfred-Krupp-Schule,1,"777481.00000,5298783.00000",2023-10-03T22:34:00.000000000,2023-10-03T22:34:00.000000000,0,0
d9c36150-cded-4cde-9171-ea1b3a6bac8b,2023-10-03T23:00:16.945700000,11109,eva:11109: :H:j23,194,20009541,Essen Schederhofstr.,1,"777894.00000,5298317.00000",2023-10-03T22:35:00.000000000,2023-10-03T22:35:00.000000000,0,0
d9c36150-cded-4cde-9171-ea1b3a6bac8b,2023-10-03T23:00:16.945700000,11109,eva:11109: :H:j23,194,20009807,Essen Frohnhauser Str.,1,"778189.00000,5297843.00000",2023-10-03T22:36:00.000000000,2023-10-03T22:36:00.000000000,0,0
d9c36150-cded-4cde-9171-ea1b3a6bac8b,2023-10-03T23:00:16.945700000,11109,eva:11109: :H:j23,194,20009290,Essen thyssenkrupp,1,"778545.00000,5297082.00000",2023-10-03T22:38:00.000000000,2023-10-03T22:38:00.000000000,0,0
d9c36150-cded-4cde-9171-ea1b3a6bac8b,2023-10-03T23:00:16.945700000,11109,eva:11109: :H:j23,194,20009153,Essen Berliner Platz,Gleis 4,"779692.00000,5297057.00000",2023-10-03T22:40:00.000000000,2023-10-03T22:40:00.000000000,0,0
d9c36150-cded-4cde-9171-ea1b3a6bac8b,2023-10-03T23:00:16.945700000,11109,eva:11109: :H:j23,194,20009712,Essen Rheinischer Platz,Gleis 2,"780448.00000,5296589.00000",2023-10-03T22:41:00.000000000,2023-10-03T22:41:00.000000000,0,0
d9c36150-cded-4cde-9171-ea1b3a6bac8b,2023-10-03T23:00:16.945700000,11109,eva:11109: :H:j23,194,20009492,Essen Rathaus Essen,Gleis 4,"780908.00000,5297401.00000",2023-10-03T22:43:00.000000000,2023-10-03T22:43:00.000000000,0,0
d9c36150-cded-4cde-9171-ea1b3a6bac8b,2023-10-03T23:00:16.945700000,11109,eva:11109: :H:j23,194,20009623,Essen Hollestr.,1,"781564.00000,5297908.00000",2023-10-03T22:45:00.000000000,2023-10-03T22:45:00.000000000,0,0
d9c36150-cded-4cde-9171-ea1b3a6bac8b,2023-10-03T23:00:16.945700000,11109,eva:11109: :H:j23,194,20009634,Essen Wasserturm,1,"782350.00000,5298341.00000",2023-10-03T22:47:00.000000000,2023-10-03T22:47:00.000000000,0,0
d9c36150-cded-4cde-9171-ea1b3a6bac8b,2023-10-03T23:00:16.945700000,11109,eva:11109: :H:j23,194,20009710,Essen Wörthstr.,1,"782934.00000,5298742.00000",2023-10-03T22:48:00.000000000,2023-10-03T22:48:00.000000000,0,0
d9c36150-cded-4cde-9171-ea1b3a6bac8b,2023-10-03T23:00:16.945700000,11109,eva:11109: :H:j23,194,20009559,Essen Schwanenbuschstr.,1,"783506.00000,5299039.00000",2023-10-03T22:50:00.000000000,2023-10-03T22:50:00.000000000,0,0
d9c36150-cded-4cde-9171-ea1b3a6bac8b,2023-10-03T23:00:16.945700000,11109,eva:11109: :H:j23,194,20009484,Essen Parkfriedhof,1,"784028.00000,5299179.00000",2023-10-03T22:51:00.000000000,2023-10-03T22:51:00.000000000,0,0
d9c36150-cded-4cde-9171-ea1b3a6bac8b,2023-10-03T23:00:16.945700000,11109,eva:11109: :H:j23,194,20009201,Essen Dinnendahlstr.,1,"785092.00000,5299477.00000",2023-10-03T22:53:00.000000000,2023-10-03T22:53:00.000000000,0,0
4f455a79-3b8a-4e3b-b20a-184b84f8f33e,2023-10-03T23:00:16.945922000,11108,eva:11108: :R:j23,378,20009172,Essen Bredeney,5,"778459.00000,5305866.00000",,2023-10-03T20:59:00.000000000,0,0
4f455a79-3b8a-4e3b-b20a-184b84f8f33e,2023-10-03T23:00:16.945922000,11108,eva:11108: :R:j23,378,20009238,Essen Frankenstr.,1,"778609.00000,5305251.00000",2023-10-03T21:01:00.000000000,2023-10-03T21:01:00.000000000,0,0
4f455a79-3b8a-4e3b-b20a-184b84f8f33e,2023-10-03T23:00:16.945922000,11108,eva:11108: :R:j23,378,20009409,Essen Kruppallee,1,"779011.00000,5304369.00000",2023-10-03T21:02:00.000000000,2023-10-03T21:02:00.000000000,0,0
4f455a79-3b8a-4e3b-b20a-184b84f8f33e,2023-10-03T23:00:16.945922000,11108,eva:11108: :R:j23,378,20009115,Essen Alfredusbad,1,"779329.00000,5303851.00000",2023-10-03T21:03:00.000000000,2023-10-03T21:03:00.000000000,0,0
4f455a79-3b8a-4e3b-b20a-184b84f8f33e,2023-10-03T23:00:16.945922000,11108,eva:11108: :R:j23,378,20009234,Essen Florastr.,Gleis 1,"779508.00000,5302918.00000",2023-10-03T21:04:00.000000000,2023-10-03T21:04:00.000000000,0,0
4f455a79-3b8a-4e3b-b20a-184b84f8f33e,2023-10-03T23:00:16.945922000,11108,eva:11108: :R:j23,378,20009450,Essen Martinstr.,Gleis 1b,"779748.00000,5301522.00000",2023-10-03T21:06:00.000000000,2023-10-03T21:06:00.000000000,0,0
4f455a79-3b8a-4e3b-b20a-184b84f8f33e,2023-10-03T23:00:16.945922000,11108,eva:11108: :R:j23,378,20009530,Essen Rüttenscheider Stern,Gleis 1b,"779873.00000,5300812.00000",2023-10-03T21:07:00.000000000,2023-10-03T21:07:00.000000000,1,1
4f455a79-3b8a-4e3b-b20a-184b84f8f33e,2023-10-03T23:00:16.945922000,11108,eva:11108: :R:j23,378,20009531,Essen Philharmonie,Gleis 1b,"780227.00000,5299538.00000",2023-10-03T21:08:00.000000000,2023-10-03T21:08:00.000000000,1,1
4f455a79-3b8a-4e3b-b20a-184b84f8f33e,2023-10-03T23:00:16.945922000,11108,eva:11108: :R:j23,378,20009289,Essen Hauptbahnhof,Gleis 1,"780673.00000,5298681.00000",2023-10-03T21:10:00.000000000,2023-10-03T21:10:00.000000000,0,0
4f455a79-3b8a-4e3b-b20a-184b84f8f33e,2023-10-03T23:00:16.945922000,11108,eva:11108: :R:j23,378,20009492,Essen Rathaus Essen,Gleis 1,"780939.00000,5297405.00000",2023-10-03T21:12:00.000000000,2023-10-03T21:12:00.000000000,0,1
4f455a79-3b8a-4e3b-b20a-184b84f8f33e,2023-10-03T23:00:16.945922000,11108,eva:11108: :R:j23,378,20009619,Essen Viehofer Platz,Gleis 1,"780973.00000,5296624.00000",2023-10-03T21:13:00.000000000,2023-10-03T21:13:00.000000000,0,1
4f455a79-3b8a-4e3b-b20a-184b84f8f33e,2023-10-03T23:00:16.945922000,11108,eva:11108: :R:j23,378,20009119,Essen Am Freistein,2,"781278.00000,5295842.00000",2023-10-03T21:15:00.000000000,2023-10-03T21:15:00.000000000,1,1
4f455a79-3b8a-4e3b-b20a-184b84f8f33e,2023-10-03T23:00:16.945922000,11108,eva:11108: :R:j23,378,20009377,Essen Katzenbruchstr.,2,"781272.00000,5295192.00000",2023-10-03T21:16:00.000000000,2023-10-03T21:16:00.000000000,1,1
2a13d390-b12b-461a-ad26-75858a170a59,2023-10-03T23:00:16.946110000,11108,eva:11108: :R:j23,379,20009172,Essen Bredeney,5,"778459.00000,5305866.00000",,2023-10-03T21:29:00.000000000,0,0
2a13d390-b12b-461a-ad26-75858a170a59,2023-10-03T23:00:16.946110000,11108,eva:11108: :R:j23,379,20009238,Essen Frankenstr.,1,"778609.00000,5305251.00000",2023-10-03T21:31:00.000000000,2023-10-03T21:31:00.000000000,0,0
2a13d390-b12b-461a-ad26-75858a170a59,2023-10-03T23:00:16.946110000,11108,eva:11108: :R:j23,379,20009409,Essen Kruppallee,1,"779011.00000,5304369.00000",2023-10-03T21:32:00.000000000,2023-10-03T21:32:00.000000000,0,0
2a13d390-b12b-461a-ad26-75858a170a59,2023-10-03T23:00:16.946110000,11108,eva:11108: :R:j23,379,20009115,Essen Alfredusbad,1,"779329.00000,5303851.00000",2023-10-03T21:33:00.000000000,2023-10-03T21:33:00.000000000,0,0
2a13d390-b12b-461a-ad26-75858a170a59,2023-10-03T23:00:16.946110000,11108,eva:11108: :R:j23,379,20009234,Essen Florastr.,Gleis 1,"779508.00000,5302918.00000",2023-10-03T21:34:00.000000000,2023-10-03T21:34:00.000000000,0,0
2a13d390-b12b-461a-ad26-75858a170a59,2023-10-03T23:00:16.946110000,11108,eva:11108: :R:j23,379,20009450,Essen Martinstr.,Gleis 1b,"779748.00000,5301522.00000",2023-10-03T21:36:00.000000000,2023-10-03T21:36:00.000000000,1,1
2a13d390-b12b-461a-ad26-75858a170a59,2023-10-03T23:00:16.946110000,11108,eva:11108: :R:j23,379,20009530,Essen Rüttenscheider Stern,Gleis 1b,"779873.00000,5300812.00000",2023-10-03T21:37:00.000000000,2023-10-03T21:37:00.000000000,1,1
2a13d390-b12b-461a-ad26-75858a170a59,2023-10-03T23:00:16.946110000,11108,eva:11108: :R:j23,379,20009531,Essen Philharmonie,Gleis 1b,"780227.00000,5299538.00000",2023-10-03T21:38:00.000000000,2023-10-03T21:38:00.000000000,1,1
